Source1,SourceX,SourceXX,Source,SourceX2,desc,SourceN,problem_name,Instances,feature_dec_max_range,probindex,rwalk_l,feature_sup_avg_rws,feature_inf_avg_rws,feature_inc_avg_rws,feature_lnd_avg_rws,p_disp_avg_rws,feature_sup_r1_rws,feature_inf_r1_rws,feature_inc_r1_rws,feature_lnd_r1_rws,old_dec_min_range,old_dec_max_range,feature_decdist,feature_obdist,feature_obclust_n,feature_obclust_min,feature_obclust_max,feature_obclust_range,feature_obdist_max,feature_obdist_mean,feature_obdist_iqr_mean,feature_mdl_r2,feature_range_coeff,feature_rankprop,decsize,probsize,feature_kurt_rank,feature_kurt_avg,feature_kurt_min,feature_kurt_max,feature_kurt_rnge,nbrs_fnd,Hx,feature_Hy,feature_Hxy,feature_signif,feature_min_nbrdist,obdisc_med,kurt_med,med_decdist,feature_avg_nbr_rank_best,feature_min_nbr_rank_best,feature_max_nbr_rank_best,feature_aep,algo_GrEA,algo_HypE,algo_IBEA,algo_MOEAD,algo_NSGAII,algo_SPEA2
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_31_7,1,31.7,11000,0.3123,0.3115,0.3762,0.4967,76.54620326,0.078800304,0.06664675,-0.000230889,0.021925699,0,0.00041039,1.405910407,2.83637027,20,0.001909091,0.133727273,0.131818182,7.751841598,2.83637027,2.228782285,0.763293852,12.73968014,0.008,12,3,2.359031209,58.82913653,3.59394556,87.86308625,84.26914069,1,-0.043532774,-140.1375228,5.799327141,1.041693758,9.745606765,2.897117888,85.03037777,1.435267595,10.83538084,1.909090909,32.36363636,0.304286817,1.835901126,1.807775228,1.957382474,1.665288569,1.89003948,1.837744855
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_31_8,1,31.8,11000,0.3076,0.3067,0.3857,0.5079,91.96773121,0.086697389,0.05338156,-0.017091109,0.025580863,0,0.00041039,1.411509493,2.940297528,9,0.009090909,0.321454545,0.312363636,7.816704048,2.940297528,2.373533162,0.706269444,11.75473972,0.008363636,12,3,2.351111356,32.86166666,3.85483664,49.19500534,45.3401687,1,-0.043532774,-71.21399461,5.952509418,1.084197526,9.745962956,3.050872135,45.535158,1.441350124,10.57296651,1.909090909,29.72727273,0.302927213,1.918409447,1.850939928,1.973980771,1.740138358,1.892653332,1.880781524
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_32_1,1,32.1,11000,0.3103,0.2968,0.3929,0.5105,34.1794034,0.077584036,0.040298448,-0.017616131,-0.010372675,0,0.00041039,1.314740544,1.250546867,12,0.004181818,0.231636364,0.227454545,2.855914875,1.250546867,1.009101078,0.442382548,16.28937847,0.007181818,12,3,2.451148666,55.18695459,7.440708518,83.10601249,75.66530397,1,-0.043532774,-138.0331032,2.650544149,1.019517615,5.037699027,1.273620141,75.01414278,1.33974596,13.1275441,2.545454545,31.81818182,0.331185952,1.927692028,1.81230797,1.973694352,1.726854526,1.913865116,1.886114001
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_32_2,1,32.2,11000,0.3039,0.3006,0.3955,0.5126,72.85835113,0.059751918,0.099452322,0.028677117,0.068847666,0,0.00041039,1.401713559,2.734599359,20,0.003181818,0.163909091,0.160727273,6.411937427,2.734599359,2.627576145,0.713498878,22.08007395,0.005272727,12,3,2.363530996,50.36814496,3.58439132,78.1590331,74.57464178,1,-0.043532774,-111.804719,5.303865495,1.047828019,7.47461879,2.725549788,69.36101046,1.445924575,13.35589942,1.454545455,35.36363636,0.3426156,1.850888237,1.829584289,1.957158368,1.707382787,1.914261033,1.847353755
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_32_3,1,32.3,11000,0.2477,0.2528,0.4995,0.6267,178.9045028,0.138353433,0.044822919,0.102253946,0.319695971,0,0.00041039,1.389781601,3.12148958,3,0.149909091,0.683454545,0.533545455,7.310223588,3.12148958,2.316793314,0.326581287,10.99075542,0.008,12,3,2.293702481,4.482788679,3.018347711,5.688435449,2.670087738,1,-0.043532774,-0.121443985,5.995168566,50.72417,10.99990079,3.142525119,4.741582878,1.420730068,9.181818182,1.454545455,23.36363636,0.328730779,1.976369228,1.918521838,1.973720986,1.953750954,1.965780864,1.974224669
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_32_4,1,32.4,11000,0.3146,0.3099,0.3755,0.5003,58.66728237,0.072101854,0.048587407,-0.019272344,-0.015443141,0,0.00041039,1.40408704,2.045982697,19,0.004363636,0.129,0.124636364,5.588903231,2.045982697,1.581330437,0.738993429,11.63148264,0.008,12,3,2.306672732,53.23914821,3.601313644,79.76040678,76.15909314,1,-0.043532774,-124.4840144,4.817995121,1.039053431,6.147962391,2.090306406,76.35572421,1.434961192,11.28,1.909090909,32,0.318970639,1.878289522,1.781112703,1.940687413,1.730519866,1.900798755,1.847010145
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_32_5,1,32.5,11000,0.3114,0.3112,0.3774,0.4987,78.88723249,0.078475735,0.065981298,-0.005199287,0.014880272,0,0.00041039,1.41354427,2.847701602,19,0.000272727,0.150545455,0.150272727,7.765289061,2.847701602,2.31250475,0.754112334,12.54839062,0.008090909,12,3,2.360155228,52.89108572,3.643933715,79.17606255,75.53212883,1,-0.043532774,-123.625066,5.82851527,1.047498847,9.745934315,2.892118632,75.85326089,1.444092081,10.82666667,1.909090909,32,0.305192879,1.822140364,1.796520853,1.957415978,1.68165532,1.885448044,1.818355934
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_32_6,1,32.6,11000,0.3078,0.2984,0.3938,0.5113,34.44184846,0.075813327,0.055875479,0.002449383,-0.006111785,0,0.00041039,1.313588915,1.282825556,15,0.000272727,0.210909091,0.210636364,2.897974828,1.282825556,1.091720503,0.490649993,19.31568689,0.006636364,12,3,2.328205127,56.49794143,6.906356678,85.62298244,78.71662576,1,-0.043532774,-141.1945512,2.693581962,1.019385413,5.350111769,1.37126285,76.96448518,1.341068798,13.81515152,2.545454545,36,0.341738402,1.908475371,1.799015884,1.973729062,1.694401353,1.95148259,1.859400061
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_32_7,1,32.7,11000,0.3029,0.2953,0.4018,0.5201,82.49519618,0.050367599,0.093084027,0.030362884,0.076414991,0,0.00041039,1.419425659,2.884928824,10,0.008272727,0.273454545,0.265181818,6.530006274,2.884928824,2.595592526,0.67596038,22.01196583,0.005818182,12,3,2.340459053,34.88223287,3.739616147,53.74375136,50.00413522,1,-0.043532774,-73.72368069,5.362926254,1.07333409,8.964609255,2.982573017,47.1633311,1.458133794,12.96397942,1.454545455,35.63636364,0.332482861,1.897709237,1.86044001,1.973541785,1.69000967,1.930708974,1.90336532
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_32_8,1,32.8,11000,0.3135,0.3106,0.3759,0.4977,66.68489667,0.077916897,0.0452548,-0.033727227,0.015438299,0,0.00041039,1.406449086,2.467224489,19,0.002454545,0.152,0.149545455,6.64213689,2.467224489,1.892551724,0.770644437,12.55573947,0.008,12,3,2.335990039,59.69957868,3.537004927,89.13129142,85.59428649,1,-0.043532774,-141.6018672,5.337804449,1.038003293,7.404248152,2.495384831,86.43043969,1.436422283,10.93734644,1.909090909,31.81818182,0.30270182,1.878269687,1.73153742,1.973542137,1.749657556,1.898208679,1.83421062
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_33_1,1,33.1,11000,0.3053,0.3006,0.3941,0.5107,73.64517897,0.064051381,0.11231357,0.039876389,0.058578031,0,0.00041039,1.393167912,2.848358901,18,0.002636364,0.163090909,0.160454545,6.797205717,2.848358901,2.860615755,0.726626505,22.07591111,0.005,12,3,2.309168884,58.10473235,3.544849018,90.12988768,86.58503866,1,-0.043532774,-131.2982296,5.470587521,1.041996913,8.144584286,2.811656109,80.63946034,1.441966866,13.37171717,1.454545455,34.63636364,0.339347272,1.90191075,1.836388482,1.973702944,1.697690401,1.853944115,1.828046251
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_33_2,1,33.2,11000,0.3164,0.307,0.3766,0.499,51.52082251,0.085399399,0.052059125,-0.030280365,-0.021570167,0,0.00041039,1.384434667,1.809887358,20,0.000454545,0.161636364,0.161181818,5.015432264,1.809887358,1.330218209,0.740195832,12.54567118,0.008,12,3,2.250881479,59.52082059,3.617898128,89.06160692,85.44370879,1,-0.043532774,-141.7601901,4.468813942,1.031830846,5.874634213,1.850914964,85.88295673,1.413372559,11.46928747,1.909090909,31.81818182,0.314400978,1.883899685,1.803256866,1.94094975,1.736724832,1.862104879,1.807801643
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_33_3,1,33.3,11000,0.3045,0.2992,0.3963,0.5114,75.78911557,0.065232634,0.11139785,0.044199308,0.060185639,0,0.00041039,1.393167912,2.939263026,19,0.002,0.149727273,0.147727273,7.003582625,2.939263026,2.955212313,0.722833374,22.55748928,0.005,12,3,2.270854717,57.16114545,3.562097964,88.64022227,85.0781243,1,-0.043532774,-129.0958187,5.556090096,1.043375711,8.566744448,2.906810724,79.28111612,1.441966866,13.52525253,1.454545455,34.72727273,0.33220384,1.897759359,1.753727668,1.973765707,1.681408399,1.882415284,1.838061823
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_33_4,1,33.4,11000,0.3044,0.2976,0.398,0.5127,70.55217996,0.06363839,0.099388204,0.031499563,0.078694071,0,0.00041039,1.401713559,2.606983658,20,0.003272727,0.156818182,0.153545455,6.115651624,2.606983658,2.515899061,0.710428139,22.3831901,0.005272727,12,3,2.335534666,48.97194026,3.587119225,76.01604774,72.42892852,1,-0.043532774,-107.9095291,5.167293157,1.04828884,6.902084885,2.603864704,67.31265381,1.445924575,13.36170213,1.454545455,35.45454545,0.353383122,1.914146328,1.871309511,1.957281248,1.717457821,1.894232174,1.893220509
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_33_5,1,33.5,11000,0.3165,0.2934,0.3901,0.5037,36.50424033,0.075968493,0.047509679,-0.03606469,0.004719678,0,0.00041039,1.283249478,1.202780395,14,0.004,0.202,0.198,3.058975593,1.202780395,0.972668505,0.541089951,14.65319498,0.009272727,12,3,2.325439059,50.86393508,5.959263082,76.36337286,70.40410978,1,-0.043532774,-126.807021,2.992531049,1.023942395,4.125815997,1.17045524,70.26916931,1.300832607,12.73544433,3.454545455,31.54545455,0.289682047,1.918249603,1.85066406,1.973611815,1.753066117,1.923390321,1.895658451
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_33_6,1,33.6,11000,0.3079,0.2932,0.3989,0.5093,62.17037196,0.059433595,0.104811088,0.030696631,0.06505425,0,0.00041039,1.396138082,2.295779504,15,0.002,0.194727273,0.192727273,5.473432994,2.295779504,2.167580156,0.720072549,22.54303519,0.005363636,12,3,2.335643766,55.36679349,3.542830833,86.02734234,82.48451151,1,-0.043532774,-123.8407919,4.844610853,1.039471192,5.493488939,2.283665946,76.53020729,1.438571513,12.99431818,1.454545455,34.81818182,0.346884985,1.897469375,1.804414324,1.973703789,1.688121107,1.910737976,1.869568986
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_33_7,1,33.7,11000,0.2965,0.293,0.4105,0.5322,94.60088318,0.044515711,0.078234572,0.033892056,0.08983844,0,0.00041039,1.419425659,2.890898886,9,0.011454545,0.265454545,0.254,6.477634422,2.890898886,2.643091621,0.624151067,20.47104486,0.005818182,12,3,2.323361318,22.76620961,3.878106864,34.23630666,30.3581998,1,-0.043532774,-44.35936071,5.350083159,1.121589127,10.20217034,3.038269427,30.18421532,1.458133794,12.69982847,1.454545455,34.36363636,0.322593267,1.955155911,1.915299659,1.973563959,1.759593162,1.966389718,1.926997123
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_33_8,1,33.8,11000,0.3071,0.3075,0.3854,0.5096,93.77111002,0.085718907,0.054004598,-0.018168595,0.028014726,0,0.00041039,1.410861208,2.950763563,10,0.012636364,0.231545455,0.218909091,7.821209741,2.950763563,2.361428525,0.699266705,11.63805147,0.008454545,12,3,2.351089857,31.10389798,3.876374978,46.4902762,42.61390123,1,-0.043532774,-66.75366285,5.961208481,1.089953734,9.745962956,3.058905838,42.94504275,1.439356632,10.55489965,1.909090909,29.54545455,0.299024601,1.945969593,1.801310731,1.973713829,1.791357428,1.917555851,1.864416707
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_34_1,1,34.1,11000,0.3089,0.2977,0.3934,0.5117,34.65904011,0.067013367,0.058104962,-0.004974303,-0.008832714,0,0.00041039,1.324601747,1.289057505,13,0.003636364,0.276636364,0.273,2.894405476,1.289057505,1.079599484,0.489569215,18.58314594,0.006909091,12,3,2.47173318,54.63845384,7.062116829,82.5966697,75.53455287,1,-0.043532774,-135.8056205,2.683964809,1.020083834,5.303089754,1.367690517,74.256575,1.353095234,13.6002886,2.363636364,35.45454545,0.336137862,1.917923317,1.83683337,1.97365408,1.739991883,1.90325928,1.876171296
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_34_2,1,34.2,11000,0.3117,0.3115,0.3768,0.4981,78.27354604,0.080441778,0.066141989,-0.006644278,0.015953014,0,0.00041039,1.41354427,2.840699336,17,0.000909091,0.181545455,0.180636364,7.761115436,2.840699336,2.303060826,0.756811797,12.60966898,0.008090909,12,3,2.359895097,54.31795327,3.631358235,81.26747824,77.63612,1,-0.043532774,-127.6380281,5.817653938,1.04592038,9.743352573,2.874967625,78.05502334,1.444092081,10.84,1.909090909,32,0.302144946,1.852360752,1.810475184,1.973793989,1.707597828,1.859847224,1.821187485
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_34_3,1,34.3,11000,0.5065,0.4935,0,0.0911,39.75573921,0.108074216,0.108074216,NaN,0.013210313,0,0.00041039,0,0,20,0.003545455,0.090090909,0.086545455,0,0,0,0.817240304,3279.015026,9.09E-05,12,3,1.79782666,3.049093376,3.049093376,3.049093376,3.20E-14,1,-0.043532774,-114.6402216,-107.6684054,0.061194482,4.492601017,0,3.049093376,0,19,19,19,0.329116328,1.480472657,1.480471044,1.48047312,1.480474122,1.480473113,1.480473202
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_34_4,1,34.4,11000,0.3149,0.3045,0.3806,0.5015,50.66229679,0.099292465,0.073180404,-0.008530056,-0.020372486,0,0.00041039,1.383794417,1.755440142,20,0.002818182,0.153,0.150181818,4.885582332,1.755440142,1.316018279,0.737503829,12.95350461,0.007909091,12,3,2.269511941,57.44577314,3.660796181,86.04629913,82.38550294,1,-0.043532774,-136.4832699,4.388510727,1.032473163,5.635246966,1.805802395,82.63022412,1.413352166,11.62752525,1.818181818,32.27272727,0.31208438,1.897578152,1.799609543,1.940902072,1.749553211,1.881467987,1.804118389
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_34_5,1,34.5,11000,0.3115,0.3103,0.3782,0.4989,79.27027315,0.079865836,0.066967488,-0.006030816,0.014137255,0,0.00041039,1.41354427,2.851150821,17,0.003636364,0.172818182,0.169181818,7.765344643,2.851150821,2.316862282,0.752875052,12.53470432,0.008090909,12,3,2.359955017,51.98392288,3.651913453,77.84454204,74.19262859,1,-0.043532774,-121.1889717,5.83433432,1.048501667,9.74083983,2.898174985,74.45531315,1.444092081,10.82181818,1.909090909,31.90909091,0.304359252,1.852462387,1.793020012,1.957382961,1.66231527,1.878524913,1.82143453
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_34_6,1,34.6,11000,0.306,0.2995,0.3945,0.5105,49.58313993,0.084939933,0.08254781,0.024599281,0.04560095,0,0.00041039,1.354668528,1.687080103,20,0.002545455,0.151363636,0.148818182,4.232619829,1.687080103,1.351013231,0.698844683,22.8856419,0.006272727,12,3,2.434282567,53.97170776,3.744123236,83.82259283,80.07846959,1,-0.043532774,-122.5901395,4.069842348,1.033553882,4.396818415,1.680392028,74.34840722,1.387946135,12.51801029,1.363636364,34.45454545,0.3568883,1.886731245,1.786797838,1.973510507,1.688170176,1.846272191,1.872828251
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_34_7,1,34.7,11000,0.2707,0.2525,0.4768,0.6035,122.5831569,0.064188311,0.058134755,0.053597606,0.136820562,0,0.00041039,1.320138377,2.034267891,3,0.247909091,0.424818182,0.176909091,4.987566907,2.034267891,1.420979002,0.393497149,7.313068406,0.008818182,12,3,2.422646722,2.509256196,2.214349706,3.050273622,0.835923916,1,-0.043532774,3.373250418,4.890707456,-0.46275539,13.64038264,2.006900797,2.263145261,1.347328082,7.483916084,1.272727273,16.27272727,0.337032594,1.975886941,1.917477641,1.973614446,1.965475917,1.963959798,1.972490644
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_34_8,1,34.8,11000,0.3081,0.2956,0.3963,0.5099,51.62881748,0.083557375,0.095474598,0.033652981,0.034621024,0,0.00041039,1.366390315,1.818990769,16,0.004090909,0.190363636,0.186272727,4.485345217,1.818990769,1.592922322,0.706260021,23.13749234,0.005727273,12,3,2.352681465,57.29870374,3.638779646,89.03778731,85.39900766,1,-0.043532774,-129.7272292,4.252729174,1.033117658,4.454557522,1.78053273,79.21954426,1.403827256,12.66909091,1.363636364,34.63636364,0.353975835,1.867372805,1.795292888,1.97370873,1.714107656,1.91425767,1.863240087
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_35_1,1,35.1,11000,0.3124,0.3115,0.3761,0.497,74.68379939,0.081560354,0.064681566,-0.00156063,0.022997013,0,0.00041039,1.407094322,2.71592718,19,0.002181818,0.169272727,0.167090909,7.471887003,2.71592718,2.109892561,0.756259352,12.84895603,0.008181818,12,3,2.28594438,57.28566108,3.588887391,85.60641281,82.01752542,1,-0.043532774,-135.5356475,5.691368039,1.04231286,9.039269966,2.756915773,82.66168304,1.436276748,10.70424242,1.909090909,31.81818182,0.303742767,1.862016311,1.716216529,1.9407968,1.681783547,1.846481933,1.821602493
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_35_2,1,35.2,11000,0.3149,0.3008,0.3843,0.5012,43.62082011,0.104941127,0.055555774,-0.03379662,-0.036239794,0,0.00041039,1.361694642,1.561756672,19,0.002363636,0.163090909,0.160727273,4.196694189,1.561756672,1.141973705,0.697706334,12.25685073,0.008363636,12,3,2.24097346,57.56354283,3.944134812,86.48355362,82.53941881,1,-0.043532774,-140.1318941,3.877860048,1.027983585,5.490511834,1.667572277,82.26294005,1.38967806,11.9401611,2,31.27272727,0.310147275,1.885135421,1.782575359,1.940962681,1.73974591,1.851113719,1.863201612
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_35_3,1,35.3,11000,0.302,0.2938,0.4042,0.5235,53.10031774,0.069746817,0.053145999,0.026172712,0.06346827,0,0.00041039,1.311395211,1.464968002,9,0.009454545,0.273363636,0.263909091,3.773040009,1.464968002,1.108849713,0.568916484,21.11182694,0.008727273,12,3,2.35524844,28.68994899,4.44825434,43.49623316,39.04797882,1,-0.043532774,-61.4708298,3.708906931,1.061044234,2.723149531,1.412477975,38.12535946,1.335368495,12.82202305,1.636363636,36.81818182,0.332094485,1.955153725,1.857147107,1.973603292,1.778507457,1.958610667,1.938832114
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_35_4,1,35.4,11000,0.3105,0.2997,0.3898,0.5097,51.62015678,0.105876031,0.060950951,-0.036721984,-0.026608234,0,0.00041039,1.361238695,1.609012285,9,0.009181818,0.261636364,0.252454545,4.288021321,1.609012285,1.33941729,0.64926881,11.06583629,0.009272727,12,3,2.279446929,33.80131367,4.222150553,50.60373482,46.38158427,1,-0.043532774,-75.95005681,3.982944679,1.053014805,5.543657965,1.753007088,46.57805563,1.387831549,11.43373494,1.909090909,29.45454545,0.296860382,1.935708868,1.878151614,1.973502714,1.785241713,1.920245585,1.89601822
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_35_5,1,35.5,11000,0.3038,0.2956,0.4006,0.5186,83.37736377,0.05720996,0.092886069,0.024322143,0.077254,0,0.00041039,1.411574972,3.024486247,10,0.006181818,0.243090909,0.236909091,6.959032013,3.024486247,2.886943687,0.690902147,21.96330264,0.005454545,12,3,2.294946229,40.05294719,3.708010534,61.90853971,58.20052918,1,-0.043532774,-86.31766252,5.538601729,1.064669667,9.187781295,3.054296682,54.54229131,1.450938859,13.08,1.454545455,34.72727273,0.329479626,1.918428356,1.83560633,1.973643488,1.772283191,1.947986919,1.867984899
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_35_6,1,35.6,11000,0.306,0.2957,0.3983,0.5134,36.74861024,0.070139547,0.075603122,0.045740417,-0.008878808,0,0.00041039,1.331444554,1.301564235,13,0.004181818,0.244727273,0.240545455,3.049200671,1.301564235,1.06276084,0.495666233,19.82076731,0.006909091,12,3,2.250088222,51.01632661,6.024787108,77.65987629,71.63508918,1,-0.043532774,-123.8881245,2.914055226,1.023873055,5.406242974,1.308543895,69.36431644,1.36159748,13.87357955,2.909090909,35.90909091,0.320954536,1.915262193,1.825499012,1.95716216,1.765721215,1.913738743,1.88607448
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_35_7,1,35.7,11000,0.3124,0.3106,0.377,0.4977,77.67842671,0.081781151,0.065745965,-0.004459763,0.017393875,0,0.00041039,1.41155513,2.845922995,16,0.004363636,0.150090909,0.145727273,7.749572581,2.845922995,2.259440089,0.758580158,12.65440797,0.008181818,12,3,2.357915609,55.60306139,3.619782034,83.14847091,79.52868888,1,-0.043532774,-131.1392249,5.804756805,1.044596036,9.720786583,2.905030104,80.04093123,1.440678378,10.84090909,1.909090909,32.09090909,0.301136158,1.841536466,1.805094806,1.957225161,1.698070435,1.86778474,1.837903908
DTLZ4_D,existing,existing,existing,new_DTLZ,bias,existing3,new_DTLZ4,DTLZ4_35_8,1,35.8,11000,0.3113,0.2932,0.3955,0.5106,38.19046584,0.06824253,0.047120628,0.009006903,0.022072128,0,0.00041039,1.262767513,1.175678589,14,0.006818182,0.202090909,0.195272727,2.906191513,1.175678589,0.890532473,0.433416812,15.42589239,0.008454545,12,3,2.396107433,38.86374403,7.513303713,57.20554307,49.69223936,1,-0.043532774,-93.00283386,2.733562696,1.029860332,4.003058754,1.157192953,51.87238529,1.281810979,13.18847007,2.909090909,31.54545455,0.30510628,1.941433945,1.90303149,1.973480117,1.790763853,1.939739879,1.932275712
DTLZ5_0,existing,existing,existing,new_DTLZ,degen,existing3,new_DTLZ5,DTLZ5_0,1,0,11000,0.3085,0.3056,0.3859,0.5054,60.15253077,0.14448049,0.121512225,0.120462581,0.173014374,0,0.00041039,1.068091614,0.868687701,2,0.489727273,0.510272727,0.020545455,2.586003541,0.868687701,0.625350652,0.234070788,16.24749102,0.008363636,12,3,2.614997011,2.270514742,2.026436006,2.395347165,0.36891116,1,-0.043532774,1.252339848,2.559365699,-1.078428213,15.4145464,0.760316138,2.389761056,1.06788959,8.820979021,2.909090909,20.90909091,0.325394825,1.990498628,1.994921369,1.996951351,1.994544184,1.996777372,1.996625216
